price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,yr_built,yr_renovated,zipcode,year,month
560000.0,4,2.75,2930,22000,1.0,0,3,4,1978,0,98023,2014,08
410000.0,4,2.25,2200,8292,2.0,0,0,3,1990,0,98155,2014,10
455000.0,3,2.5,1870,7344,1.0,0,0,3,1980,0,98034,2014,05
459500.0,4,2.5,2060,8968,1.0,0,0,4,1975,0,98155,2014,12
371000.0,4,1.75,1610,11305,1.0,0,0,3,1968,0,98034,2014,12
289500.0,3,2.25,2120,3400,2.0,0,0,3,2002,0,98092,2015,02
395000.0,3,3.5,1450,1263,2.0,0,0,3,2007,0,98199,2014,10
496752.0,2,1.0,1980,5000,1.0,0,0,4,1923,0,98144,2014,06
227000.0,2,1.0,860,6800,1.0,0,0,3,1943,0,98133,2014,10
330000.0,3,1.75,1460,9261,1.0,0,0,3,1985,0,98056,2014,08
480000.0,5,2.0,2590,8610,1.0,0,0,4,1958,0,98008,2015,01
290000.0,2,1.0,1120,217800,1.0,0,0,3,1976,0,98019,2014,08
281000.0,3,1.0,1340,21336,1.5,0,0,4,1945,0,98032,2014,11
705000.0,4,1.5,1780,3120,1.5,0,3,3,1926,0,98118,2015,04
1400000.0,4,2.5,2920,4000,1.5,0,0,5,1909,0,98105,2014,05
485000.0,4,3.25,2820,6611,1.0,0,0,3,1958,0,98155,2014,12
622000.0,3,2.25,1550,1919,3.0,0,0,3,2003,0,98107,2015,03
380000.0,3,2.25,1600,39848,1.0,0,3,4,1958,0,98022,2014,09
2125000.0,4,2.75,3190,19513,2.0,0,4,4,1982,0,98034,2014,11
561500.0,3,1.75,1960,6380,1.0,0,0,4,1939,0,98115,2014,06
242000.0,3,1.0,970,9600,1.0,0,0,3,1972,0,98045,2014,09
348500.0,3,1.5,1360,10726,1.0,0,0,4,1966,0,98059,2014,06
370000.0,3,1.5,1360,10726,1.0,0,0,4,1966,0,98059,2015,03
752000.0,6,3.75,3810,6663,2.0,0,0,4,1977,0,98103,2015,04
230000.0,3,1.75,1340,8250,1.0,0,0,3,1985,0,98042,2014,10
715000.0,3,2.25,1990,4977,3.0,0,0,3,2012,0,98118,2015,03
240415.0,3,1.75,1120,10187,1.0,0,0,3,1968,0,98198,2015,04
562000.0,4,1.75,2060,4080,1.5,0,0,3,1922,1,98105,2014,11
360000.0,3,1.5,1170,4080,1.0,0,0,5,1917,0,98126,2014,08
659950.0,3,2.5,1610,1246,2.0,0,1,3,2014,0,98119,2014,10
458500.0,3,2.0,1890,1599,2.0,0,0,3,2012,0,98136,2014,06
259950.0,2,2.0,1070,649,2.0,0,0,3,2008,0,98106,2015,03
366000.0,3,1.75,1680,6108,1.0,0,0,3,1989,0,98055,2014,09
978000.0,4,2.75,2890,7821,2.0,0,0,3,2014,0,98006,2015,04
525000.0,2,1.0,1360,6120,1.0,0,0,3,1947,0,98115,2015,04
926300.0,3,1.5,1660,4800,2.0,0,0,3,1907,0,98119,2014,05
750000.0,2,1.0,1620,6120,1.0,0,0,3,1951,0,98115,2015,04
660000.0,2,1.0,960,6263,1.0,0,1,4,1942,0,98033,2014,12
305000.0,4,1.75,1000,7200,1.5,0,0,4,1947,0,98155,2014,08
800000.0,2,2.5,2395,6143,1.0,0,0,3,2003,0,98053,2015,04
600000.0,4,1.75,3050,9440,1.0,0,0,3,1966,0,98034,2015,04
435000.0,2,1.0,1120,88327,1.5,0,0,4,1972,0,98010,2014,08
1135000.0,4,3.25,2960,4296,2.0,0,0,3,2007,0,98119,2015,03
318000.0,3,2.25,1250,1017,3.0,0,0,3,2008,0,98133,2014,10
639000.0,4,2.0,1940,5000,1.0,0,0,4,1910,0,98107,2014,10
453000.0,3,2.5,1750,3900,2.0,0,0,3,1977,0,98052,2015,03
800000.0,4,1.75,2150,9148,1.0,0,0,4,1955,0,98004,2014,11
437000.0,2,1.75,1500,6800,1.0,0,0,4,1942,0,98117,2014,06
1150000.0,3,2.75,3230,75889,2.0,1,4,3,1925,1,98023,2014,11
490000.0,4,2.5,3000,8645,2.0,0,0,3,1985,0,98034,2014,09
499950.0,4,1.75,1520,7700,1.0,0,0,4,1967,0,98034,2014,07
160134.0,3,1.5,1190,10116,1.0,0,0,3,1968,0,98042,2014,12
191000.0,3,1.0,990,8255,1.0,0,0,3,1953,0,98148,2014,12
221000.0,3,1.0,1250,7280,1.0,0,0,3,1965,0,98001,2015,01
352800.0,4,2.0,2080,6360,1.0,0,0,3,1960,0,98118,2014,10
350000.0,3,2.5,1640,10424,2.0,0,0,3,1988,0,98019,2015,05
458000.0,4,1.5,1550,3000,1.5,0,0,3,1918,0,98105,2014,06
359950.0,3,1.0,1290,189486,1.0,0,0,4,1960,0,98092,2014,05
1050000.0,3,3.0,3250,5093,2.0,0,3,3,2004,0,98146,2015,04
353000.0,3,1.75,1260,11775,1.0,0,0,5,1942,0,98108,2014,07
717550.0,3,3.5,2840,4468,3.0,0,0,3,2006,0,98052,2014,08
450000.0,3,2.25,1960,6500,2.0,0,0,4,1977,0,98052,2014,08
167500.0,3,1.0,760,3090,1.0,0,0,2,1903,0,98118,2014,09
550000.0,3,1.75,2240,78225,2.0,0,0,5,1976,0,98070,2014,06
939000.0,4,2.25,2240,9684,2.0,0,0,4,1970,0,98040,2015,04
700000.0,3,1.75,1820,15570,1.0,0,2,3,1948,0,98146,2015,04
480000.0,4,3.5,3370,435600,2.0,0,3,3,2005,0,98045,2014,05
501000.0,3,1.0,1160,4360,1.0,0,0,4,1929,0,98105,2014,08
580000.0,3,2.25,1640,8625,1.0,0,0,3,1987,0,98052,2015,02
527550.0,1,0.75,820,59677,1.0,0,0,3,1999,0,98065,2014,05
399000.0,4,2.5,2800,4687,2.0,0,0,3,2005,0,98038,2014,11
240000.0,3,1.75,1780,5000,1.5,0,0,3,1957,0,98146,2015,04
353000.0,4,2.75,2200,268329,1.0,0,0,3,1989,0,98092,2015,03
335000.0,4,2.0,1480,3132,1.0,0,0,5,1910,0,98108,2014,05
475000.0,3,3.0,2010,2554,2.0,0,0,3,2001,0,98118,2015,03
660000.0,3,2.0,2880,5100,1.5,0,0,4,1926,0,98117,2014,08
551000.0,3,1.0,940,1948,1.0,0,0,5,1900,0,98107,2014,07
249950.0,4,1.75,1620,10530,1.0,0,0,3,1968,0,98030,2015,03
1150000.0,4,3.25,4400,262666,2.0,0,0,3,1988,0,98075,2014,11
575000.0,3,1.75,1530,6743,1.0,0,0,3,1955,0,98116,2014,07
1088890.0,4,2.75,3460,11350,1.0,0,4,4,1974,0,98006,2014,07
515000.0,4,2.5,2890,7306,2.0,0,0,3,2006,0,98065,2014,11
235000.0,3,1.5,1980,11214,1.0,0,0,3,1959,0,98168,2014,12
796000.0,3,1.0,1980,3243,1.5,0,0,3,1912,0,98102,2014,09
450000.0,2,1.5,1450,2550,1.0,0,0,3,1984,0,98103,2015,04
2050000.0,4,3.0,4280,18834,1.0,0,4,5,1971,0,98116,2014,11
270000.0,4,2.5,1810,6509,2.0,0,0,3,1994,0,98042,2014,05
1705000.0,3,3.0,2490,27702,2.0,1,4,3,2000,0,98116,2015,04
565000.0,3,1.0,1610,4108,1.5,0,0,5,1928,0,98126,2015,03
680000.0,1,2.5,1820,3008,2.0,0,0,3,1910,1,98103,2014,08
5570000.0,5,5.75,9200,35069,2.0,0,0,3,2001,0,98039,2014,08
864500.0,4,2.5,3520,35991,2.0,0,0,4,1992,0,98077,2014,11
1150000.0,4,2.25,3740,18000,1.0,0,0,4,1951,0,98177,2014,09
335000.0,3,2.25,2150,30476,2.0,0,0,3,1991,0,98188,2014,05
911000.0,4,3.25,3526,15958,2.0,0,0,3,1997,0,98075,2015,05
425000.0,2,1.0,1070,6625,1.0,0,0,3,1950,0,98116,2014,11
299950.0,3,1.0,1410,81021,1.0,0,0,3,1949,1,98058,2014,10
864000.0,4,2.5,3190,49658,2.0,0,0,3,1999,0,98074,2014,12
425000.0,2,1.0,1270,6000,1.0,0,0,3,1939,0,98199,2015,03
374950.0,4,1.5,1970,14490,1.5,0,0,4,1963,0,98059,2014,08
247000.0,3,2.25,1640,7630,1.0,0,0,4,1968,0,98032,2014,12
475000.0,3,1.0,1600,7161,1.0,0,0,3,1953,0,98118,2014,12
275000.0,3,2.5,3020,5868,2.0,0,0,3,2003,0,98092,2014,08
355000.0,2,1.0,1350,368517,1.0,0,0,3,1947,0,98077,2014,10
285000.0,4,1.75,1870,22072,1.0,0,0,3,1959,0,98042,2015,03
1338750.0,3,2.75,2730,38869,1.5,1,4,3,1963,1,98146,2014,09
325000.0,2,1.0,1100,17817,1.0,0,0,3,1980,0,98019,2014,08
1670000.0,5,3.5,4320,40816,2.0,0,0,4,1997,0,98004,2015,04
402000.0,3,2.5,2700,9994,1.0,0,3,4,1959,0,98198,2014,06
1100000.0,3,3.0,3700,16857,1.0,0,0,3,2000,0,98117,2014,08
375000.0,4,1.75,2190,9225,1.0,0,0,4,1959,0,98028,2014,07
396000.0,5,2.75,2840,12253,1.0,0,0,3,1960,0,98028,2014,09
320000.0,4,2.75,2610,9077,1.0,0,0,4,1987,0,98058,2014,07
610000.0,3,2.5,2630,5827,2.0,0,0,3,2001,0,98053,2014,07
249950.0,3,1.5,1090,7698,1.0,0,0,5,1966,0,98058,2014,11
675000.0,4,3.5,3090,100835,2.0,0,0,3,1999,0,98092,2015,04
448000.0,2,2.0,1670,7772,1.0,0,0,4,1919,0,98126,2015,03
819000.0,3,1.0,1300,3600,2.0,0,0,3,1900,0,98119,2015,04
1250000.0,3,2.5,3670,18505,1.0,0,4,3,1983,0,98177,2014,11
225000.0,4,2.5,1700,6031,2.0,0,0,3,1994,0,98030,2014,12
790000.0,2,3.0,2560,982278,1.0,0,0,3,2004,0,98014,2014,07
685000.0,4,2.5,2770,6000,2.0,0,0,3,1993,0,98136,2015,04
812000.0,3,3.25,3240,8338,2.0,0,0,3,2001,0,98074,2014,06
705000.0,2,2.5,2300,6400,1.0,0,0,3,2007,0,98053,2014,12
360000.0,4,3.0,2483,6870,2.0,0,0,3,2005,0,98030,2015,04
344000.0,1,1.5,760,779,3.0,0,0,3,2006,0,98107,2015,01
825000.0,4,1.5,2040,6900,2.0,0,0,3,1903,0,98112,2014,10
476500.0,3,1.0,1200,6120,1.0,0,0,4,1945,0,98115,2015,04
379500.0,2,1.0,960,5096,1.0,0,0,5,1949,0,98126,2014,11
620000.0,3,1.75,2410,35236,1.0,0,0,3,1980,1,98072,2014,10
477590.0,3,3.25,2260,7701,2.0,0,0,3,2000,0,98146,2014,07
490000.0,3,1.0,1910,8190,1.0,0,0,4,1946,0,98117,2014,05
470000.0,3,1.5,1500,5000,1.5,0,0,4,1927,0,98117,2014,06
500000.0,3,2.25,1360,1236,2.0,0,0,3,2006,0,98112,2014,07
370000.0,3,1.0,1320,7341,1.0,0,0,3,1982,0,98155,2014,06
790000.0,2,1.5,1940,4400,1.0,0,0,3,1923,0,98112,2015,03
725000.0,4,2.5,2650,18295,2.0,0,0,3,1986,0,98005,2014,06
840000.0,4,2.75,3040,2800,2.0,0,0,3,1906,1,98102,2014,05
390000.0,3,1.0,1240,11108,1.0,0,0,4,1952,0,98166,2014,06
507000.0,3,2.25,2210,11585,1.0,0,0,4,1958,0,98155,2014,08
263500.0,3,1.75,1540,6273,1.0,0,0,4,1951,0,98118,2014,11
369000.0,3,2.5,1320,1683,2.0,0,0,3,2004,0,98106,2014,07
500000.0,3,2.5,3040,5326,2.0,0,0,3,2008,0,98055,2014,08
570000.0,2,1.0,910,4301,1.0,0,0,4,1923,0,98117,2015,04
284000.0,4,3.0,2040,7145,1.0,0,0,3,1994,0,98092,2015,03
415000.0,2,1.0,980,4108,1.0,0,0,3,1947,0,98117,2014,11
197500.0,3,1.0,980,3090,1.5,0,0,3,1903,0,98118,2014,05
925000.0,4,3.75,4420,9492,2.0,0,1,3,1962,1,98125,2014,10
468000.0,3,2.0,1570,6300,1.0,0,0,3,1953,1,98118,2014,11
355000.0,3,1.0,1600,5001,1.5,0,0,5,1930,0,98125,2014,07
639000.0,4,1.75,1830,6000,1.0,0,0,4,1939,0,98199,2014,08
720000.0,3,2.5,2820,14250,2.0,0,0,3,1991,0,98074,2015,04
381000.0,3,1.75,1800,6000,1.0,0,0,5,1950,0,98155,2014,06
1050000.0,3,4.0,4380,42769,2.0,0,0,5,1983,0,98052,2014,05
670000.0,3,3.0,2980,3730,2.0,0,0,3,2005,0,98029,2014,11
400000.0,3,1.0,1690,6658,1.0,0,0,3,1942,1,98133,2014,10
910000.0,4,3.5,4040,50479,2.0,0,0,3,1987,0,98077,2014,06
294000.0,3,1.0,1250,9427,1.0,0,0,3,1931,0,98034,2015,04
315001.0,3,1.75,1500,10230,1.0,0,0,2,1968,0,98058,2015,03
360000.0,3,2.0,1630,10723,1.0,0,0,5,1959,0,98059,2014,07
520000.0,3,2.0,1410,2700,2.0,0,0,4,1902,0,98122,2014,08
474000.0,3,1.0,1140,4560,1.0,0,0,4,1944,0,98117,2014,10
702000.0,4,2.5,3280,5876,2.0,0,0,3,2004,0,98053,2015,03
728000.0,4,3.5,3490,87497,2.0,0,0,3,2001,0,98038,2014,08
308000.0,4,2.5,2020,7277,2.0,0,0,3,1993,0,98055,2015,03
2000000.0,5,4.0,4580,4443,3.0,1,4,3,2004,0,98075,2014,05
340000.0,3,2.5,2270,7917,2.0,0,0,3,1986,0,98092,2014,07
306500.0,2,1.75,1310,10200,1.0,0,0,4,1947,0,98065,2015,04
716000.0,3,2.0,1420,3600,1.5,0,0,4,1904,0,98119,2015,01
950000.0,4,3.0,2980,44431,2.0,0,0,2,1981,0,98034,2014,09
673200.0,5,3.0,4180,8561,2.0,0,0,3,2003,0,98053,2014,08
564500.0,4,2.25,1950,6000,1.0,0,0,3,1961,0,98115,2015,03
393000.0,4,1.75,1790,11801,1.0,0,0,4,1974,0,98056,2015,02
425000.0,5,1.75,1400,5071,1.0,0,0,3,1916,0,98014,2015,03
150000.0,3,1.0,1320,24684,1.0,0,0,3,1979,0,98168,2014,07
327000.0,4,2.25,1620,106722,1.0,0,0,3,1980,0,98042,2015,02
444900.0,4,2.5,3120,7448,2.0,0,0,3,1998,0,98042,2015,03
305000.0,4,2.5,2100,14773,2.0,0,0,3,1998,0,98023,2014,07
469000.0,3,3.25,1370,1194,3.0,0,0,3,2004,0,98107,2014,08
525000.0,3,1.75,1520,7875,1.0,0,0,5,1969,0,98006,2014,09
330000.0,3,2.5,2410,17424,1.0,0,0,3,1978,0,98030,2015,04
618000.0,4,1.0,1260,4080,1.0,0,0,4,1911,0,98105,2014,10
295500.0,4,2.5,2830,7350,1.0,0,0,3,1982,0,98023,2014,11
567035.0,3,2.0,2064,46173,2.0,0,0,5,1903,0,98070,2014,07
518000.0,4,2.25,2640,34870,1.0,0,0,3,1977,0,98027,2014,07
303000.0,2,1.0,1020,9200,1.0,0,0,3,1978,0,98045,2015,05
300000.0,4,2.5,2200,8065,2.0,0,0,3,1998,0,98031,2014,07
413107.0,3,1.5,1420,7520,1.0,0,0,4,1956,0,98007,2014,10
400000.0,3,1.0,1350,3090,1.5,0,0,5,1914,0,98103,2014,08
535000.0,3,1.0,1290,6859,1.0,0,0,4,1941,0,98136,2015,04
555000.0,4,2.0,1680,2600,1.0,0,0,5,1915,0,98107,2014,09
312000.0,3,2.5,2280,6386,2.0,0,0,3,2008,0,98042,2014,11
785200.0,3,2.25,1840,3500,1.5,0,0,5,1910,0,98122,2014,06
749000.0,4,2.0,2040,11850,1.0,0,2,3,1959,0,98033,2014,10
285000.0,3,1.5,1490,10367,1.0,0,0,3,1957,0,98146,2015,04
425000.0,4,2.5,2440,5088,2.0,0,0,3,2007,0,98065,2014,09
360000.0,3,2.0,1930,15540,1.0,0,0,3,1958,0,98155,2014,07
260000.0,3,1.0,1200,6615,1.0,0,0,4,1954,0,98106,2015,05
369000.0,3,2.0,1550,8509,1.0,0,0,3,1959,0,98106,2014,05
275000.0,4,2.5,2180,11132,1.0,0,0,4,1978,0,98023,2014,08
407000.0,3,2.25,1430,1448,3.0,0,0,3,2005,0,98103,2014,09
575000.0,2,1.75,1230,5418,1.0,0,0,3,1949,0,98117,2015,04
1236000.0,3,1.5,1670,3852,2.0,0,3,4,1928,0,98119,2015,04
875000.0,2,2.5,2720,4913,1.0,0,1,4,1936,0,98199,2015,01
320000.0,4,1.5,2220,6811,1.0,0,0,4,1961,0,98056,2014,07
810000.0,3,1.5,1520,9041,1.0,0,0,4,1954,0,98004,2014,07
274000.0,3,1.75,1590,7620,1.0,0,0,4,1984,0,98038,2015,04
239900.0,4,1.75,1480,9523,1.0,0,0,3,1959,0,98030,2014,12
450000.0,4,1.5,1860,7808,1.0,0,0,3,1953,0,98125,2014,12
263400.0,4,2.0,1360,60548,1.0,0,0,3,1960,0,98001,2014,06
265000.0,3,1.0,1360,5967,1.0,0,0,3,1954,0,98178,2015,04
418000.0,4,3.0,2360,6250,1.0,0,2,3,1960,0,98118,2014,06
390000.0,3,2.0,2360,5737,2.0,0,0,3,2003,0,98028,2014,08
430000.0,3,2.0,1860,7500,1.0,0,0,3,1909,1,98106,2015,04
1442500.0,3,2.25,2630,9705,2.5,0,2,4,1987,0,98052,2015,04
297000.0,2,1.75,1280,37373,1.0,0,0,4,1996,0,98022,2014,11
650000.0,4,2.25,2330,7220,2.0,0,1,3,1988,0,98177,2015,04
195000.0,2,1.0,720,18000,1.0,0,0,3,1950,0,98178,2014,05
554000.0,3,3.5,3380,108900,2.0,0,0,3,1999,0,98058,2014,06
550000.0,3,2.0,3650,843309,2.0,0,0,4,1991,0,98070,2014,09
700000.0,3,1.75,1640,4590,1.5,0,0,5,1951,0,98115,2015,02
300000.0,4,1.0,1730,177657,1.5,0,0,3,1948,0,98065,2014,10
315000.0,2,1.0,1030,8576,1.5,0,0,5,1952,0,98155,2014,10
603000.0,3,1.0,1790,5250,1.0,0,0,3,1943,0,98105,2014,10
530000.0,2,1.0,840,3400,1.0,0,2,4,1924,0,98119,2014,06
397500.0,3,1.75,1300,8480,1.0,0,0,3,1969,0,98052,2014,09
221000.0,3,1.0,1240,5250,1.5,0,0,4,1904,0,98055,2015,03
466000.0,4,2.25,2170,8050,1.0,0,0,3,1976,0,98072,2014,12
197500.0,3,1.0,1330,5412,2.0,0,0,5,1905,0,98022,2014,06
280000.0,3,3.0,1390,1080,2.0,0,0,3,2006,0,98118,2015,05
412000.0,2,1.5,1240,3873,1.0,0,0,4,1909,0,98116,2014,10
454000.0,2,1.0,880,6731,1.0,0,0,4,1950,0,98116,2014,08
540000.0,4,2.25,2540,228254,1.0,0,0,3,1990,0,98019,2014,05
250000.0,5,1.5,2520,5753,1.5,0,0,4,1928,0,98022,2014,06
900000.0,5,2.25,2510,35691,1.0,0,0,3,1967,0,98005,2015,05
245000.0,5,1.75,2020,7902,1.0,0,0,3,1962,0,98168,2014,05
290000.0,3,1.75,2060,7251,1.0,0,0,3,1987,0,98030,2014,10
160000.0,2,1.0,930,7742,1.0,0,0,3,1933,0,98168,2015,02
1260000.0,2,1.5,2700,7225,1.5,0,4,3,1910,1,98116,2015,03
325000.0,2,1.0,1060,6050,1.0,0,0,3,1939,0,98125,2015,03
185000.0,2,1.0,670,6750,1.0,0,0,4,1947,0,98188,2015,01
477000.0,3,2.0,1750,4990,1.0,0,0,3,1916,0,98107,2014,09
100000.0,2,1.0,930,7623,1.0,0,0,2,1942,0,98166,2014,06
345000.0,4,2.5,2420,11481,1.0,0,0,3,1985,0,98003,2015,05
530000.0,4,2.25,2410,14985,1.0,0,1,4,1965,0,98166,2015,03
203000.0,3,1.0,1150,7156,1.0,0,0,4,1953,0,98168,2014,06
599000.0,4,2.5,2480,5000,2.0,0,0,3,2004,0,98053,2014,10
370000.0,4,1.0,1310,6000,1.5,0,0,3,1940,0,98144,2014,07
140000.0,3,1.0,1240,8000,1.0,0,0,4,1954,0,98198,2015,02
500000.0,3,1.0,1150,5100,2.0,0,0,3,1911,1,98136,2014,06
527200.0,3,1.75,1460,4000,1.0,0,2,4,1929,0,98144,2015,02
549900.0,5,2.75,3060,7015,1.0,0,0,5,1979,0,98146,2014,05
760000.0,4,2.5,3520,8095,2.0,0,0,3,2006,0,98052,2015,05
319000.0,2,1.0,960,4400,1.0,0,0,4,1951,0,98118,2014,07
362300.0,3,2.5,2430,15264,2.0,0,0,3,1997,0,98030,2014,06
421000.0,3,2.5,1930,4505,1.0,0,3,4,1973,0,98198,2015,04
690000.0,3,1.0,1090,4000,1.5,0,0,4,1945,0,98117,2015,03
640000.0,3,2.5,2790,31798,1.0,0,0,5,1953,0,98027,2014,08
238000.0,4,1.75,1650,6900,1.0,0,0,3,1978,1,98002,2014,12
789000.0,3,3.0,3740,39640,2.0,0,2,3,1991,0,98070,2014,06
1050000.0,6,4.0,5310,12741,2.0,0,2,3,1967,0,98040,2015,04
302500.0,3,2.5,1690,4476,2.0,0,0,3,2008,0,98042,2015,04
259950.0,4,1.75,1400,7920,1.0,0,0,3,1963,0,98058,2015,03
456000.0,3,1.5,1440,28516,1.0,0,0,4,1975,0,98075,2014,06
369950.0,3,2.5,1360,3718,2.0,0,0,3,1987,0,98052,2014,09
363750.0,3,1.75,1726,197326,2.0,0,0,4,1982,0,98070,2014,05
585000.0,3,1.75,2220,216493,1.0,0,2,3,1989,0,98014,2014,08
268000.0,3,2.5,1850,6676,2.0,0,0,3,1986,0,98023,2014,10
1200000.0,5,2.5,2860,4000,2.0,0,0,4,1910,0,98102,2014,09
345000.0,3,1.0,1120,10176,1.0,0,0,3,1905,0,98118,2014,07
539000.0,4,2.5,2340,19850,2.0,0,0,3,1993,0,98155,2015,02
851000.0,5,3.25,3760,9792,2.0,0,0,3,1984,0,98006,2014,07
900000.0,3,2.5,1920,7200,2.0,0,2,3,1997,0,98116,2015,04
850000.0,3,2.5,3230,5000,2.0,0,2,5,1945,0,98117,2014,07
390000.0,3,1.75,1260,6500,1.0,0,0,4,1966,0,98008,2014,05
345000.0,3,1.75,1540,6909,1.0,0,0,4,1955,0,98155,2014,06
534500.0,3,2.5,1700,3150,2.0,0,0,3,2005,0,98029,2014,06
643500.0,6,5.25,3600,3960,2.0,0,0,3,1971,0,98126,2014,11
1206500.0,3,2.75,3150,5520,1.5,0,0,4,1925,0,98112,2015,04
495000.0,2,1.75,1280,4000,1.0,0,0,4,1929,0,98116,2015,01
535000.0,2,1.0,980,4120,1.0,0,0,3,1950,1,98115,2014,07
435000.0,4,2.5,2190,6578,2.0,0,0,3,2004,0,98065,2014,10
305000.0,4,2.0,2470,1831,2.0,0,0,3,2009,0,98166,2014,11
799000.0,4,2.5,2590,7910,2.0,0,0,3,2001,0,98115,2014,06
700000.0,4,2.5,2580,15031,2.0,0,0,3,1999,0,98052,2014,11
467000.0,3,2.25,1270,1213,2.0,0,0,3,2005,0,98107,2014,05
263000.0,3,1.0,1250,7560,1.0,0,0,3,1959,0,98058,2015,04
760000.0,4,2.5,4660,7157,2.0,0,0,3,2003,0,98059,2014,08
293000.0,4,2.5,2019,4435,2.0,0,3,3,2008,0,98022,2015,02
245000.0,3,2.0,1490,7929,1.0,0,0,3,1989,0,98002,2014,08
181000.0,2,1.5,1560,10807,1.0,0,0,2,1949,0,98070,2014,07
240000.0,3,1.0,1030,15264,1.0,0,0,4,1962,0,98056,2015,04
880000.0,4,2.75,2560,7961,1.0,0,2,4,1975,0,98033,2014,11
285000.0,3,2.0,1460,6377,1.0,0,0,3,1995,0,98038,2014,06
407500.0,2,1.0,770,6017,1.0,0,0,3,1950,0,98125,2015,04
325000.0,4,2.5,1960,3543,2.0,0,0,3,2004,0,98056,2014,08
405000.0,3,1.75,1900,10454,1.0,0,0,3,1978,0,98155,2014,10
291700.0,3,2.5,1970,4120,1.5,0,0,3,1927,0,98106,2015,04
370000.0,3,2.5,2490,18525,2.0,0,3,3,1995,0,98022,2014,10
270000.0,3,1.5,1430,8960,1.0,0,0,4,1953,0,98166,2014,05
800000.0,4,2.5,2680,7200,1.0,0,0,3,1952,1,98033,2014,05
626500.0,3,1.75,1610,3210,1.0,0,0,5,1928,0,98103,2014,09
1130000.0,4,3.5,4300,8406,2.0,0,1,3,1987,0,98040,2014,10
399950.0,4,2.5,3200,7545,2.0,0,0,3,2003,0,98038,2014,08
419000.0,3,1.75,2140,15030,1.0,0,0,4,1958,0,98166,2014,07
1160000.0,4,2.5,4240,43995,2.0,0,0,3,1989,0,98075,2014,07
1405000.0,4,3.5,3410,10769,2.0,0,0,3,2008,0,98004,2014,05
710000.0,4,2.75,2090,8064,2.0,0,0,5,1967,0,98033,2014,07
650000.0,3,1.0,1410,4840,1.0,0,2,4,1942,0,98033,2015,03
369900.0,4,2.5,2820,33750,2.0,0,0,4,1984,0,98072,2015,02
641000.0,4,2.5,2770,63118,2.0,0,0,3,1997,0,98014,2014,06
403000.0,3,1.0,1400,6879,1.0,0,0,3,1951,0,98155,2015,03
1015000.0,3,3.25,3620,4000,2.0,0,0,3,2005,0,98199,2014,07
865000.0,4,2.5,2260,13600,1.0,0,0,4,1974,0,98040,2014,09
2485000.0,4,2.5,3440,23954,1.5,1,3,5,1931,0,98040,2014,11
810000.0,4,1.0,2150,3588,2.0,0,3,4,1926,0,98126,2014,10
316750.0,3,2.5,1256,1154,3.0,0,0,3,2005,0,98125,2014,07
652500.0,4,2.25,2220,130244,2.0,0,0,3,1989,0,98027,2014,08
360000.0,6,2.75,2850,15240,1.0,0,0,3,1962,0,98106,2015,02
208000.0,2,1.0,700,5100,1.0,0,0,4,1953,0,98056,2015,04
898000.0,4,2.5,3700,63991,2.0,0,0,3,1992,0,98077,2015,02
295000.0,4,1.75,1400,11934,1.0,0,0,3,1961,0,98028,2015,02
652500.0,4,1.75,3130,18253,2.0,0,0,3,1978,0,98133,2015,05
560000.0,4,3.0,2170,5764,2.0,0,0,3,1992,0,98029,2014,07
280000.0,3,1.0,1020,8400,1.0,0,0,4,1957,0,98056,2015,05
289950.0,3,2.5,1760,8584,1.5,0,0,5,1937,0,98148,2014,06
397500.0,3,2.5,1860,44093,1.0,0,0,3,1978,0,98055,2015,04
380000.0,2,1.0,1140,75132,1.0,0,0,3,1956,0,98077,2015,03
415900.0,3,2.5,1670,22703,1.0,0,0,3,1988,0,98045,2014,10
475000.0,2,1.75,1710,8645,1.0,0,0,4,1923,0,98115,2014,07
125000.0,1,1.0,500,7440,1.0,0,0,1,1928,0,98106,2014,10
238000.0,3,1.0,1470,32670,1.0,0,0,3,1958,0,98042,2014,08
296000.0,4,1.5,1370,9750,1.0,0,0,3,1953,0,98168,2014,08
475000.0,6,3.0,3470,117612,1.5,0,0,3,1924,0,98028,2014,05
390000.0,3,2.25,1650,6250,1.5,0,0,3,1910,0,98116,2015,02
425000.0,3,1.0,1180,3750,1.0,0,0,3,1940,0,98116,2014,11
725000.0,6,3.0,3110,5000,1.5,0,0,5,1921,0,98103,2014,06
605000.0,3,2.25,2080,12134,1.0,0,0,4,1973,0,98052,2014,07
302000.0,3,1.0,1600,1950,2.0,0,0,2,1906,0,98122,2014,11
886000.0,3,2.25,2380,6000,2.0,0,0,5,1931,0,98199,2015,03
540000.0,4,1.75,1630,6120,1.0,0,0,5,1918,0,98115,2014,08
435000.0,4,2.25,1910,8400,2.0,0,0,3,1975,0,98072,2015,04
409000.0,4,3.25,3140,10752,2.0,0,0,3,1992,0,98146,2014,10
405000.0,3,1.0,1250,7280,1.0,0,0,3,1975,0,98052,2015,01
560200.0,3,2.5,1990,3984,2.0,0,0,3,2004,0,98075,2014,06
324000.0,4,1.75,2110,7208,1.0,0,0,3,1975,0,98058,2014,06
390000.0,4,2.5,2490,8290,2.0,0,0,3,1999,0,98092,2014,05
414000.0,2,1.0,800,5000,1.0,0,0,3,1938,0,98055,2015,04
